YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2016,201600729486,180.72740418,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600729505,216.49883693,3,1,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600729511,244.82902478,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729522,47.355340645,4,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729523,23.654666824,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600729558,26.065713874,2,1,1,2,2,6,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600729598,153.59094445,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729628,59.977755549,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600729630,26.065713874,2,2,1,1,1,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1
2016,201600729671,34.225721872,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729743,244.82902478,3,2,1,2,3,4,2,1,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600729749,244.82902478,3,2,1,2,2,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729750,127.3611517,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729752,47.631273855,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600729756,127.36115169,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600729757,34.39122798,2,2,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1
2016,201600729763,12.550340619,4,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600729801,141.36449051,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600729825,146.10163192,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730086,26.308637204,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730152,26.308637204,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600730171,170.94373896,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600730180,263.71619676,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730182,170.94373896,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730190,30.243108402,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600730216,160.35589323,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730223,54.714251004,2,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600730539,26.308637204,3,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2016,201600730559,62.269244771,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600730572,170.94373895,3,2,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730627,26.308637204,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600730647,28.388474873,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600730770,54.714251004,2,2,1,1,1,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600730780,160.35589323,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600731015,39.201707023,2,2,1,1,1,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2016,201600731016,304.5668441,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600731030,236.96281713,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600731037,175.6598113,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600731383,49.150023316,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600731402,234.2681056,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600731428,272.52183835,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600731456,357.69496684,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600731472,34.327036498,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600731475,98.551520689,2,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600731556,272.52183835,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600731641,98.551520689,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600731734,24.264792281,2,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600731873,235.19364783,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,1,2,1
2016,201600731880,54.714251004,2,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600732068,170.94373896,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600732087,60.404011221,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600732096,23.909356419,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600732099,22.785702909,4,2,1,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600732108,160.35589323,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600732293,11.361796985,2,2,1,2,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600732295,235.19364783,3,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600732296,138.72526119,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600732310,46.247547909,2,2,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600732377,272.52183835,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600732439,158.36557611,3,2,1,2,2,6,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600732544,170.94373895,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600732573,175.6598113,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600732719,19.296027702,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600732883,34.327036498,2,2,1,2,3,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600732924,98.551520687,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600732995,11.213337484,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733001,142.66553889,3,1,1,2,2,5,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733038,54.714251004,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600733089,160.35589323,3,2,1,1,1,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733106,54.714251004,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733187,160.35589323,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733189,235.19364783,3,2,1,2,3,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733221,22.682759213,2,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733262,171.27044402,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733277,57.018657776,2,2,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733289,328.1838806,3,2,1,2,2,6,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733292,22.985213986,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600733294,57.446927873,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600733302,272.23638492,3,1,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600733313,239.56134362,3,2,1,2,2,5,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733314,175.15441064,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733322,328.18388062,3,2,1,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733324,101.92762054,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600733329,197.83758356,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733346,268.97048064,2,1,1,2,2,2,1,2,3,1,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600733352,171.27044402,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733365,20.002822296,4,1,1,2,2,2,1,1,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600733368,139.64317048,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733369,57.018657776,2,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733379,328.18388062,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733418,171.27044402,3,2,1,2,2,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733431,145.60844102,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2
2016,201600733447,44.397390643,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733464,150.8784447,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733469,275.90328711,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600733477,171.27044402,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600733487,57.018657776,2,2,1,1,1,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733508,101.92762054,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2016,201600733510,328.18388062,3,2,1,1,1,5,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,1
2016,201600733518,54.361590696,2,2,1,1,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733531,26.053163257,4,2,1,2,3,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2016,201600733546,23.654666824,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600733557,57.446927872,2,2,1,2,3,5,1,1,2,1,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600733570,9.0427911231,2,2,4,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733589,54.162295527,2,1,3,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600733595,275.90328712,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600733611,150.8784447,3,2,1,1,1,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733626,131.59861046,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733630,152.11599883,3,2,1,2,3,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733643,175.15441064,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733652,137.56724329,3,2,1,2,2,5,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600733668,171.27044402,3,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733684,196.99571203,3,2,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733692,44.397390643,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2016,201600733700,189.21271359,2,2,1,2,3,4,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600733714,197.83758356,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600733716,105.56520807,3,1,1,2,2,5,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733756,280.54321993,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733760,24.532557997,2,2,1,2,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2016,201600733761,54.432709774,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2016,201600733767,24.532557997,2,2,1,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2016,201600733768,57.018657776,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733769,22.985213986,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600733781,101.92762054,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600733808,80.150707353,3,2,1,1,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733818,111.52292502,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600733822,693.77061491,3,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733831,22.985213986,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600733832,150.8784447,3,1,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733853,215.79821611,3,2,1,1,1,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600733862,203.62286212,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600733864,22.985213986,2,2,1,2,2,5,1,2,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733871,44.112165533,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600733880,215.218122,3,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733905,51.573654892,2,2,1,1,1,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733917,130.17618946,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600733935,27.373814448,4,2,4,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600733938,157.28668893,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2016,201600734000,51.573654892,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734018,30.771495765,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600734019,175.15441064,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734021,129.82708256,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734030,18.179662429,4,2,4,2,2,1,1,1,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2016,201600734034,44.112165533,2,2,4,2,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1
2016,201600734036,145.60844102,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734081,146.52410486,3,2,1,2,2,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734091,215.218122,3,2,4,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734098,130.17618946,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1
2016,201600734109,129.82708256,3,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734160,215.218122,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734167,326.43196105,2,2,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600734209,51.573654892,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734212,28.248233112,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600734231,146.52410486,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734255,146.52410486,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734315,215.218122,3,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600734323,31.455210339,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2016,201600734328,146.52410486,3,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734336,129.82708256,3,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734352,31.455210339,2,2,1,2,2,4,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734364,239.56134362,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734396,29.895221382,2,2,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734404,272.23638493,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734421,215.218122,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734434,540.79363666,3,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734437,129.82708256,3,2,4,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734470,129.82708256,3,1,1,2,2,5,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734480,129.82708256,3,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734482,31.455210339,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2016,201600734491,130.17618946,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734494,427.41720998,3,2,1,2,3,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734510,146.52410486,3,1,1,2,2,4,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734520,215.218122,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734530,215.218122,3,1,3,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1
2016,201600734546,328.18388062,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734548,159.15918086,3,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734560,229.53058397,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734561,328.18388062,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734563,21.118103899,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734596,118.10739043,2,2,1,1,1,3,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734598,23.654666824,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600734615,135.59156605,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734618,45.397947133,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734640,196.99571203,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734661,229.53058397,3,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734675,275.90328711,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734687,215.79821611,3,2,1,1,1,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734692,159.15918086,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734717,145.60844102,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600734763,152.11599884,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734769,23.654666824,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2016,201600734783,159.35407468,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734795,242.04135933,3,2,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734805,152.11599883,3,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600734811,135.92216157,3,2,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734858,145.60844102,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734872,46.660802195,2,2,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2016,201600734885,171.27044402,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734890,139.64317048,2,2,1,2,2,5,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600734893,57.018657776,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600734907,54.361590695,2,2,1,2,2,2,1,2,3,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600734951,159.15918086,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600734961,215.79821611,3,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2016,201600734963,45.397947134,2,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735021,68.153126237,2,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600735027,242.04135933,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600735031,172.70071843,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2016,201600735045,135.59156606,3,2,4,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735053,137.5672433,3,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735058,216.49883693,3,1,4,2,3,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600735059,242.04135933,3,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735062,159.15918086,3,2,1,1,1,4,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2016,201600735065,26.11279875,2,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600735069,215.79821611,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735072,25.220769816,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2
2016,201600735108,159.15918087,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735129,22.985213986,2,1,3,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600735132,52.540871086,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600735136,22.476264893,2,2,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735155,275.90328711,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735172,133.86221215,2,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735184,153.59094445,3,2,1,1,1,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2016,201600735192,275.90328711,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735208,27.556318555,4,2,1,2,2,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735215,79.447339842,4,1,3,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600735217,172.70071843,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2016,201600735226,328.18388062,3,2,1,2,3,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2016,201600735227,101.92762054,2,1,3,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2016,201600735236,275.90328711,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2016,201600735251,20.002822296,4,2,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
