CASENUM,VEH_NO,PSU,PJ,STRATUM,PVE_FORMS,PNUMOCCS,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PTRLR1VIN,PTRLR2VIN,PTRLR3VIN,URBANICITY,REGION,PSUSTRAT,PSU_VAR,WEIGHT
201600499456,2,67,1933,10,1,0,8,10,17,14,0,2,0,48,401,48401,14,2015,JF2SJAAC9FH4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600499908,1,47,2034,10,1,0,9,16,17,14,0,3,0,62,499,62499,19,1973,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600499930,2,47,2034,8,1,0,9,12,3,14,0,2,0,20,481,20481,31,2001,2GCEC19W1111,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,174.30176628
201600499930,3,47,2034,8,1,0,9,12,3,14,0,2,0,7,20,7020,4,2001,1B3ES46C21D1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,174.30176628
201600499933,1,47,2034,10,1,0,9,19,10,14,0,2,0,7,402,7402,14,1998,1B4HS28YXWF1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,47,290.0455226
201600500774,2,27,893,10,1,0,6,11,17,14,0,2,0,63,32,63032,4,2017,KNADM4A33H60,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,208.54041791
201600500980,2,27,893,5,1,0,6,18,0,14,0,2,0,20,431,20431,16,2002,1GNFK16Z42J2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,24.56993937
201600500980,3,27,893,5,1,0,6,18,0,14,0,2,0,97,997,97997,98,9998,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,98,98,8,6,8,5,14,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,24.56993937
201600501616,2,26,929,9,1,0,8,19,35,14,0,2,0,12,402,12402,14,2005,1FMYU03Z25KC,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,2,9,26,211.34282322
201600501650,2,10,322,10,1,0,9,22,53,14,0,2,0,6,43,6043,4,2005,1C3EL46J75N5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,6,8,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,10,427.80596149
201600502478,2,75,1222,2,1,0,10,5,56,19,0,3,0,12,499,12499,48,1979,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,52.431646279
201600502478,3,75,1222,2,1,0,10,5,56,19,0,3,0,12,471,12471,30,1991,1FTCR14U8MPA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,52.431646279
201600503398,2,67,1921,10,1,1,8,21,25,14,0,2,0,98,806,98806,62,2008,5PVNJ8JN682S,5,88,888888888,88888888888,2,1,12,1,0,0,0,0,0,0,0,5,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883692
201600503420,2,60,234,7,1,0,9,7,20,14,0,2,0,30,40,30040,9,2016,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,4,21,60,280.54321993
201600503892,2,15,2514,6,1,1,8,14,15,45,0,4,0,84,884,84884,64,2005,1HTMMAAM85H6,0,36,00277649,3600277649,2,1,3,1,0,0,0,0,0,0,0,5,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,1,5,15,34.284411969
201600504359,2,38,573,9,1,0,4,17,26,14,0,2,0,59,403,59403,14,2012,2T2ZK1BA6CC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,171.27044402
201600504550,2,67,1919,6,1,0,6,13,26,19,0,3,0,18,421,18421,15,2013,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,52.540871086
201600504550,3,67,1919,6,1,0,6,13,26,19,0,3,0,69,54,69054,9,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,9,5,14,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,52.540871086
201600505501,2,57,2598,6,1,0,9,15,42,19,0,3,0,37,421,37421,15,2014,5FNYF4H49EB0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,1,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,3,57,197.38312357
201600505996,2,56,205,10,1,1,9,14,42,14,0,2,0,49,51,49051,5,2008,JTDJT9231852,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,20,205,839.70300567
201600508521,4,25,1829,8,3,0,7,7,2,12,6,2,0,12,25,12025,6,2009,2FMEK62C79BA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,123.95756513
201600508521,5,25,1829,8,3,0,7,7,2,12,6,2,0,6,54,6054,6,2007,2A8GM48L47R1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,13,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,123.95756513
201600508521,6,25,1829,8,3,0,7,7,2,12,6,2,0,12,23,12023,4,2011,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,123.95756513
201600508610,2,25,1829,7,1,0,8,11,19,14,0,2,0,12,880,12880,67,2006,1FTWW33P66EB,0,77,777777777,77777777777,2,1,97,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,124.40030854
201600508695,2,65,2854,2,1,0,8,3,31,14,0,2,0,49,482,49482,31,2015,5TFEM5F19FX0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,28.376898229
201600509118,2,65,2854,10,1,0,9,5,0,14,0,2,0,37,32,37032,4,2008,JHMCP26888C0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600509799,2,67,1920,2,1,1,9,9,17,8,0,2,0,30,40,30040,4,2014,3VW4S7AJ9EM2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,25.220769815
201600510110,2,67,1919,10,1,0,6,23,30,14,0,2,0,49,402,49402,14,2015,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600510110,3,67,1919,10,1,0,6,23,30,14,0,2,0,7,43,7043,4,2006,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600510235,2,50,1635,9,1,1,1,9,0,14,0,2,0,20,399,20399,8,2014,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,1,4,50,83.047476643
201600510466,2,51,1098,9,1,0,4,0,30,14,0,2,0,37,31,37031,2,2009,2HGFG21519H7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,191.90521439
201600510553,2,41,159,10,1,0,5,1,8,14,0,2,0,34,34,34034,2,2011,WBAKE5C57BE4,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,41,357.69496685
201600511484,2,75,1231,2,1,1,10,0,21,14,0,2,0,12,481,12481,31,2013,1FT7W2BT6DEB,1,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,3,12,0,0,0,999999999999,777777777777,777777777777,2,3,19,75,21.609418817
201600511507,2,63,2907,9,1,0,10,18,10,14,0,2,0,30,40,30040,4,2016,3VWD17AJ2GM2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,63,183.80663792
201600511700,2,25,2087,10,1,0,1,0,20,14,0,3,0,20,481,20481,31,2003,1GCEK19V83Z2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,189.68926309
201600511789,2,50,1635,10,1,0,3,21,36,14,0,2,0,20,399,20399,4,2005,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,1,4,50,145.66419484
201600512050,2,25,2087,4,1,0,1,1,58,30,0,3,0,20,22,20022,2,2009,1G1AP18X2971,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,15.828621002
201600512130,2,67,1919,10,1,0,6,23,44,14,0,2,0,55,401,55401,14,2009,5NMSH13E59H3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600512130,3,67,1919,10,1,0,6,23,44,14,0,2,0,30,402,30402,14,2010,WVGBV7AX5AW5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600512716,2,34,1678,3,1,0,4,6,23,14,0,2,0,37,399,37399,4,2009,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,36.300347223
201600512725,2,50,1646,10,1,0,1,2,40,14,0,2,0,12,499,12499,19,1995,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,2,1,4,50,145.66419483
201600513021,1,50,1646,9,1,0,1,9,15,14,0,2,0,6,399,6399,4,2010,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,1,4,50,83.047476644
201600513378,2,29,970,10,1,0,6,12,6,14,0,2,0,41,53,41053,5,2007,JM3ER2938701,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600513832,2,82,2168,9,1,0,9,15,34,14,0,2,0,20,22,20022,2,2008,1G1AL18F5871,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,131.56101908
201600515564,2,75,1230,8,1,0,10,12,52,14,0,2,0,6,18,6018,4,2012,1C3CCBBG1CN3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,6,2,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,115.8029914
201600515628,2,30,3296,10,1,0,5,14,0,14,0,3,0,37,31,37031,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,30,204.92062936
201600515952,2,75,1227,10,1,1,9,13,9,14,0,2,0,12,401,12401,14,2001,1FCMU69K610A,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,0,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,75,205.52548782
201600515989,3,62,598,8,2,0,7,12,58,12,1,2,0,42,42,42042,4,1994,WDBHA28EXRF0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,62,126.64479921
201600515995,2,62,598,9,1,1,7,14,55,45,0,4,0,98,998,98998,92,2010,000000000000,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,45,0,0,0,777777777777,777777777777,777777777777,2,3,18,62,153.68824955
201600516382,2,70,138,10,1,0,10,5,0,14,0,2,0,35,402,35402,14,2009,5N1AN18U59C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,16,70,215.218122
201600516661,2,29,954,9,1,2,6,17,35,14,0,2,0,63,32,63032,4,2010,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,159.15918087
201600516759,2,54,526,8,1,0,7,2,8,11,0,3,0,30,47,30047,1,2013,3VW5P7AT7DM8,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,134.85083643
201600516829,2,54,526,10,1,3,7,11,50,14,0,2,0,6,441,6441,20,2000,1C4GP44G6YB6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600517480,2,65,2854,10,1,0,10,5,0,14,0,2,0,12,422,12422,15,2006,1FMFU19576LA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,268.97048064
201600518027,2,34,1684,3,1,0,6,17,59,1,0,2,0,49,399,49399,4,2012,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,36.300347223
201600518042,2,67,1919,5,1,0,6,1,20,53,0,3,0,35,402,35402,14,2001,5N1ED28Y01C5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,22.476264893
201600519144,2,78,454,9,1,0,10,19,26,14,0,2,0,20,421,20421,15,2016,1GNSKFECXGR3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,13,0,1,9,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,175.6598113
201600520078,2,54,515,10,1,0,7,1,48,14,0,2,0,99,999,99999,99,9999,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600520204,2,33,1484,10,1,0,6,8,53,14,0,2,0,22,18,22018,4,2004,1G2NE52F94C1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,33,229.53058397
201600521955,2,29,972,10,1,0,7,8,15,14,0,2,0,37,31,37031,4,2016,19XFC2F55GE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600521982,2,32,2764,8,1,0,6,4,13,14,0,2,0,84,884,84884,66,2012,J13CG5651TA0,1,57,45234768,5745234768,3,6,1,1,0,0,0,0,0,0,0,6,6,8,12,0,0,0,888888888888,777777777777,777777777777,2,3,17,32,127.3611517
201600522178,2,34,1692,2,3,0,6,8,30,14,0,2,0,45,399,45399,5,2006,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,23.654666824
201600522178,3,34,1692,2,3,0,6,8,30,14,0,2,0,49,399,49399,4,2015,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,23.654666824
201600523178,2,28,448,10,1,0,10,15,0,14,0,2,0,7,27,7027,6,2009,3D4GG47B79T5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,82,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619676
201600524189,2,67,1921,9,1,0,8,16,5,14,0,2,0,35,47,35047,4,2014,1N4AL3AP4EN3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,5,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,153.59094444
201600524624,2,13,1163,8,2,0,3,13,7,12,1,2,0,54,402,54402,14,2009,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,98,0,7,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,3,13,233.81333506
201600524820,3,34,1692,6,2,0,7,10,55,12,6,2,0,35,399,35399,4,2009,999999999999,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,1,34,54.361590695
201600524903,2,46,337,10,1,1,10,22,35,14,0,2,0,97,997,97997,98,9998,WBDJF82JA1X0,0,0,000000000,00000000000,8,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,4,22,46,292.62224233
201600524981,2,67,1921,6,1,3,9,17,25,14,0,2,0,20,37,20037,4,2016,1G1ZE5ST4GF3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,52.540871085
201600524991,2,52,590,9,1,0,7,11,21,14,0,2,0,20,481,20481,31,2013,3GCPCPEA7DG2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,18,52,196.99571203
201600525130,2,32,2763,8,1,0,6,1,57,30,0,2,0,54,35,54035,4,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,32,127.36115169
201600525130,3,32,2763,8,1,0,6,1,57,30,0,2,0,37,31,37031,9,2007,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,98,9,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,32,127.36115169
201600525220,2,27,893,10,1,0,7,22,31,14,0,2,0,12,481,12481,31,2012,1FTFW1ET7CFB,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,208.54041791
201600525540,2,76,2286,9,1,0,10,2,40,14,0,2,0,30,46,30046,4,2016,1VWAT7A39GC0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,157.05384614
201600525540,3,76,2286,9,1,0,10,2,40,14,0,2,0,20,2,20002,4,2008,2G1WT58N4892,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,14,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,157.05384614
201600525781,2,76,2298,9,1,0,10,8,25,14,0,2,0,6,441,6441,20,2004,2C4GP44R14R5,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,76,157.05384614
201600525854,2,15,2509,10,1,0,10,20,20,14,0,2,0,3,402,3402,14,2007,5GTDN13EX781,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,6,5,12,0,0,0,777777777777,777777777777,777777777777,2,1,5,15,204.29790037
201600525934,2,51,1098,10,1,1,10,23,50,14,0,2,0,20,2,20002,4,2015,2G1125S39F91,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600526297,1,82,2211,5,2,1,7,16,35,12,1,3,0,42,461,42461,21,2015,WDZPE7CC4F59,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,19,82,21.95172509
201600527170,2,65,2851,7,1,0,8,11,10,14,0,2,0,12,481,12481,31,2014,1FTFW1CF2EKF,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,13,65,174.05401633
201600527780,2,25,2087,6,1,0,4,0,42,43,0,3,0,12,461,12461,21,2004,1FTNE24L14HA,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,81,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,25,51.076027875
201600528107,2,54,526,10,1,0,7,22,57,34,0,3,0,20,481,20481,31,1995,1GBJC34KXSE2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,4,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,54,217.90629555
201600528122,2,27,893,10,1,0,7,16,53,14,0,2,0,49,44,49044,2,2004,4T1CA30P44U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,6,27,208.54041791
201600528217,2,30,3296,10,1,0,7,3,30,14,0,2,0,2,404,2404,14,2015,1C4PJLAB9FW6,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,30,204.92062936
201600528528,3,31,1709,6,2,0,2,13,51,12,6,2,0,18,399,18399,4,2000,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,10,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,61.761240994
201600528706,2,55,1088,9,1,1,10,14,15,14,0,2,0,82,884,82884,63,1993,888888888888,0,57,52000,5752000,3,2,96,1,0,0,0,0,0,0,0,3,2,5,12,0,0,0,777777777777,777777777777,777777777777,2,3,17,55,146.09748544
201600528822,2,51,1098,10,1,0,10,3,0,14,0,2,0,62,421,62421,15,2009,SALSK25469A2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600529846,2,28,440,10,1,0,10,18,33,14,0,2,0,7,25,7025,5,2007,1B3HB28B97D3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,11,28,263.71619677
201600529884,2,78,453,6,1,0,10,0,28,59,0,3,0,49,44,49044,2,2004,4T1CA30PX4U0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,60.404011221
201600529884,3,78,453,6,1,0,10,0,28,59,0,3,0,34,34,34034,2,2003,WBABN33483PG,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,7,6,2,14,0,0,0,777777777777,777777777777,777777777777,1,3,10,78,60.404011221
201600531245,2,44,388,10,1,0,10,23,20,14,0,2,0,98,709,98709,89,1972,4A20928H2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,61,2,8,12,0,0,0,777777777777,777777777777,777777777777,2,4,25,44,317.68153186
201600531775,1,31,1710,10,1,0,2,23,0,14,0,2,0,35,399,35399,4,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,8,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,288.34371131
201600531804,2,29,966,6,1,0,7,9,9,14,0,2,0,2,405,2405,14,2003,1J4GL58K93W7,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,63,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,45.397947133
201600531837,2,31,1699,2,1,0,2,20,5,14,0,2,0,20,399,20399,4,2006,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,12,8,2,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,121.38736786
201600531917,2,29,966,10,1,0,7,22,11,14,0,2,0,20,441,20441,20,2002,1GBDM19X62B1,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600532027,2,29,970,10,1,0,7,0,0,14,0,2,0,7,472,7472,31,2005,1D7HE28KX5S2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,9,8,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,7,29,215.79821611
201600532420,2,38,573,10,1,0,4,0,2,14,0,2,0,42,401,42401,14,2002,4JGAB54E72A3,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,14,38,239.56134362
201600534508,2,12,456,7,1,2,10,22,5,14,0,2,0,82,881,82881,66,2007,1FUJAPCK27DX,1,57,41208,5741208,3,6,3,1,0,0,0,0,0,0,0,11,4,5,12,0,0,0,888888888888,777777777777,777777777777,1,3,12,12,142.66553889
201600536282,2,67,1933,10,1,0,6,2,5,14,0,2,0,37,31,37031,4,2016,19XFC2F58GE0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,11,6,2,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600536299,1,67,1933,10,1,0,6,18,0,14,0,2,0,7,442,7442,20,2005,2D4GP24R35R2,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,62,2,5,12,0,0,0,777777777777,777777777777,777777777777,1,2,8,67,216.49883693
201600537978,2,31,1709,10,1,0,3,20,20,14,0,2,0,49,499,49499,19,1996,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,288.34371131
201600538218,2,51,1078,10,1,0,10,19,51,14,0,2,0,37,32,37032,4,1996,1HGCD5634TA0,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,4,5,12,0,0,0,777777777777,777777777777,777777777777,1,3,10,51,275.29399899
201600538548,2,31,1710,9,1,0,3,7,50,14,0,2,0,20,499,20499,39,2015,888888888888,0,0,000000000,00000000000,0,0,0,1,0,0,0,0,0,0,0,6,8,8,12,0,0,0,777777777777,777777777777,777777777777,1,1,2,31,217.52451111
