YEAR,STATE,COUNTY,FATALS,ST_CASE,A_CRAINJ,A_REGION,A_RU,A_INTER,A_RELRD,A_INTSEC,A_ROADFC,A_JUNC,A_MANCOL,A_RD,A_TOD,A_DOW,A_HR,A_CT,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_POLPUR,A_POSBAC,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24,A_DIST,A_DROWSY
1988,29,95,1,290018,1,7,2,1,3,2,1,2,1,3,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,29,183,1,290019,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,1,1
1988,29,139,1,290020,1,7,1,2,1,2,5,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,189,1,290021,1,7,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,2,2
1988,29,7,1,290022,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2
1988,29,147,1,290023,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,195,1,290024,1,7,2,2,4,2,4,2,1,3,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2
1988,29,9,1,290025,1,7,1,2,1,2,5,2,1,3,2,1,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,53,1,290026,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,29,189,3,290027,1,7,2,2,1,1,3,1,4,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,1,2,2,1,2,2
1988,29,183,1,290028,1,7,2,1,3,2,1,2,1,3,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,1
1988,29,215,1,290029,1,7,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1988,29,89,1,290030,1,7,1,2,1,2,6,2,2,3,2,2,2,2,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1988,29,135,1,290031,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,95,1,290032,1,7,2,1,4,2,1,3,1,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1988,29,133,1,290033,1,7,2,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,29,51,1,290034,1,7,2,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,1,2,1,2,2,2,2,2,2
1988,29,175,1,290035,1,7,2,2,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,510,1,290036,1,7,2,2,1,2,3,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,71,1,290037,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,29,73,1,290038,1,7,1,2,1,2,3,2,3,3,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,107,1,290039,1,7,1,1,1,2,1,2,2,3,1,1,2,3,1,2,1,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,107,1,290040,1,7,1,1,1,2,1,2,4,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,107,1,290041,1,7,1,1,1,2,1,2,5,3,1,1,2,2,2,2,1,1,2,2,2,3,2,2,1,1,2,2,1,2,2
1988,29,189,1,290042,1,7,2,1,4,2,1,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,29,71,1,290043,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,95,1,290044,1,7,2,2,1,1,4,1,1,3,1,1,2,1,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,225,3,290045,1,7,1,1,1,2,1,2,3,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,77,1,290046,1,7,2,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2
1988,29,165,1,290047,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,13,1,290048,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2
1988,29,31,1,290049,1,7,1,2,1,2,5,2,5,3,1,1,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2
1988,29,95,1,290050,1,7,1,1,4,2,1,2,1,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1988,29,207,1,290051,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,99,1,290052,1,7,1,2,1,2,5,3,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1988,29,27,1,290053,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2
1988,29,95,1,290054,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,185,1,290055,1,7,1,2,1,2,3,2,3,3,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2
1988,29,41,2,290056,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,2
1988,29,189,1,290057,1,7,2,1,3,2,1,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,95,2,290058,1,7,2,1,4,2,1,2,1,3,1,1,2,2,1,2,2,2,2,1,2,3,2,2,2,2,1,2,2,2,2
1988,29,99,1,290059,1,7,1,2,1,2,5,2,3,3,1,1,2,2,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,97,1,290060,1,7,2,2,4,1,5,1,1,3,2,1,2,1,2,1,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,19,1,290061,1,7,2,2,4,2,4,2,1,3,3,3,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,183,1,290062,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2
1988,29,23,1,290063,1,7,1,2,1,1,3,1,2,3,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,37,1,290064,1,7,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,189,1,290065,1,7,2,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,1,2,3,1,1,1,1,2,2,1,1,2
1988,29,187,1,290066,1,7,1,2,1,2,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,183,1,290067,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,141,1,290068,1,7,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,29,99,1,290069,1,7,1,1,1,2,1,2,1,3,2,2,2,2,1,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,159,1,290070,1,7,1,2,1,1,5,1,4,3,2,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,65,1,290071,1,7,1,2,1,2,4,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,111,1,290072,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,25,1,290073,1,7,1,2,4,2,5,3,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,47,1,290074,1,7,2,2,1,2,6,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,1,2
1988,29,95,1,290075,1,7,2,2,1,1,6,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,187,1,290076,1,7,2,2,1,2,2,3,4,3,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1988,29,101,1,290077,1,7,1,2,4,2,4,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,510,1,290078,1,7,2,2,1,1,3,1,4,3,2,1,2,2,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,119,1,290079,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,169,1,290080,1,7,1,1,4,2,1,2,1,3,2,1,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
1988,29,187,2,290081,1,7,1,2,1,2,5,2,3,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,29,9,1,290082,1,7,2,2,1,2,3,3,1,3,2,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,189,1,290083,1,7,2,1,1,2,1,2,5,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,119,2,290084,1,7,1,2,4,1,6,1,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,47,2,290085,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,29,77,1,290086,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,95,1,290087,1,7,2,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,29,21,1,290088,1,7,2,2,1,2,4,3,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,221,2,290089,1,7,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,71,2,290090,1,7,1,2,1,2,5,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,29,15,1,290091,1,7,1,2,4,2,4,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,95,1,290092,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,189,1,290093,1,7,2,2,1,1,3,1,2,3,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,71,1,290094,1,7,1,2,4,2,6,2,1,3,1,2,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,31,1,290095,1,7,2,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,95,1,290096,1,7,2,2,4,2,4,2,1,3,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,145,1,290097,1,7,1,2,1,2,4,2,5,3,1,1,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,161,1,290098,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,95,1,290099,1,7,2,2,1,2,6,2,1,3,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,29,510,1,290100,1,7,2,2,1,2,3,2,5,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,149,1,290101,1,7,1,2,1,2,3,2,3,3,1,1,2,3,1,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,47,1,290102,1,7,2,1,1,2,1,3,2,3,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,69,1,290103,1,7,1,2,4,2,3,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,29,31,1,290104,1,7,1,2,1,2,5,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,27,1,290105,1,7,1,2,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,1,1,1,2
1988,29,101,1,290106,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,177,1,290107,1,7,1,2,1,2,3,2,3,3,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,217,1,290108,1,7,2,2,1,2,2,2,1,3,2,2,2,1,1,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,57,1,290109,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,1,2,2,1,2
1988,29,141,1,290110,1,7,1,2,4,2,4,2,1,3,3,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,77,1,290112,1,7,2,2,1,1,3,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,135,1,290113,1,7,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,39,1,290114,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,25,1,290115,1,7,1,2,1,2,5,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,99,1,290116,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,133,2,290117,1,7,1,2,1,2,4,2,3,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,55,1,290118,1,7,1,2,1,2,4,2,3,3,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,1,2,2
1988,29,189,1,290119,1,7,2,2,4,1,3,1,1,3,2,2,2,1,2,2,1,2,2,1,2,1,1,1,1,1,2,2,1,2,2
1988,29,189,1,290120,1,7,2,1,4,2,1,2,1,3,1,2,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,1,1,2,2
1988,29,179,1,290121,1,7,1,2,1,2,4,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,177,1,290122,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,213,1,290123,1,7,1,2,1,2,5,2,2,3,2,1,2,2,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,69,1,290124,1,7,1,2,1,1,4,1,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,47,1,290125,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,23,2,290126,1,7,1,2,1,2,3,2,3,3,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,189,1,290127,1,7,2,1,1,2,1,3,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,147,1,290128,1,7,1,2,4,2,3,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1
1988,29,37,1,290129,1,7,1,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,189,1,290130,1,7,2,2,1,2,3,2,1,3,2,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,91,1,290131,1,7,1,2,1,2,3,2,5,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,95,1,290132,1,7,2,2,4,2,6,2,1,3,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,215,1,290133,1,7,1,2,1,2,4,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,221,1,290134,1,7,1,2,4,2,6,2,1,3,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,2
1988,29,209,1,290135,1,7,1,2,1,1,4,1,3,3,1,2,2,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,47,1,290136,1,7,2,2,1,2,6,2,3,3,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,510,1,290137,1,7,2,2,3,2,4,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,189,1,290142,1,7,2,1,3,2,1,2,1,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,189,1,290143,1,7,2,2,1,2,6,3,1,3,1,1,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,189,1,290144,1,7,1,1,4,2,1,2,1,3,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,29,95,1,290145,1,7,2,2,1,1,4,1,1,3,2,2,1,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,139,2,290146,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,1,1,2,2,1,2,2
1988,29,73,1,290147,1,7,1,2,1,1,3,1,4,3,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2
1988,29,49,1,290148,1,7,1,2,1,1,4,1,4,3,1,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,43,1,290149,1,7,1,2,4,2,5,2,1,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2
1988,29,99,1,290150,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,189,2,290151,1,7,2,1,3,2,1,2,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,2
1988,29,189,1,290152,1,7,2,2,4,1,4,1,1,3,2,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,510,1,290153,1,7,2,2,1,2,3,3,4,3,1,1,2,3,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,77,1,290154,1,7,2,2,1,2,5,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,189,1,290155,1,7,2,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,2
1988,29,183,1,290156,1,7,2,2,1,2,2,3,2,3,2,1,2,2,1,1,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,9,2,290157,1,7,1,2,1,2,3,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,55,1,290158,1,7,1,2,1,1,4,1,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,189,1,290159,1,7,2,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,29,109,1,290160,1,7,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1988,29,95,1,290161,1,7,2,2,1,1,3,1,4,3,1,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,51,1,290162,1,7,1,2,1,2,3,3,4,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,1,2
1988,29,95,1,290163,1,7,1,2,1,2,4,3,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,43,1,290164,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2
1988,29,9,1,290165,1,7,1,2,1,2,4,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,99,1,290166,1,7,1,2,1,2,5,2,1,3,1,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,77,1,290167,1,7,2,2,4,2,4,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,1,1,2,2,1,1,2
1988,29,83,1,290168,1,7,1,2,1,2,6,3,1,3,2,2,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,2
1988,29,229,2,290169,1,7,1,2,4,2,5,2,1,3,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,2
1988,29,209,1,290170,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,17,1,290171,1,7,1,2,4,2,3,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,29,77,1,290172,1,7,2,2,1,1,3,1,1,3,1,2,2,1,1,2,2,2,1,2,2,3,2,2,2,2,2,1,1,2,2
1988,29,99,1,290173,1,7,2,2,1,2,3,2,3,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,37,1,290174,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,29,213,1,290175,1,7,1,2,4,2,4,2,1,3,2,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,91,1,290176,1,7,1,2,1,2,3,2,5,3,1,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,43,1,290177,1,7,1,2,1,1,5,1,4,3,1,1,2,3,2,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,131,1,290178,1,7,1,2,4,2,4,2,1,3,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1988,29,99,1,290179,1,7,2,1,4,2,1,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,183,1,290180,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,1,1,1,1,2,2,1,2,2
1988,29,95,1,290181,1,7,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,2
1988,29,189,3,290182,1,7,2,2,1,2,4,2,3,3,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,1,2
1988,29,165,1,290183,1,7,2,1,4,2,1,2,1,3,2,1,2,1,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,1,1
1988,29,83,1,290184,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,97,1,290185,1,7,1,2,1,2,5,2,1,3,2,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,201,1,290186,1,7,1,2,4,2,6,2,1,3,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2
1988,29,149,1,290187,1,7,1,2,4,2,4,2,1,3,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,161,1,290188,1,7,1,2,4,2,6,2,1,3,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,95,1,290189,1,7,2,2,4,2,2,2,1,3,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,510,1,290190,1,7,2,2,4,2,5,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,2,2
1988,29,151,1,290191,1,7,1,2,1,2,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,99,1,290192,1,7,2,2,2,2,5,2,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2
1988,29,95,1,290193,1,7,2,2,4,2,6,2,1,3,1,1,2,1,2,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,229,1,290194,1,7,1,2,1,2,4,2,3,3,1,1,2,2,2,2,2,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,53,2,290195,1,7,1,1,1,2,1,2,3,3,1,2,2,2,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,53,1,290196,1,7,1,1,3,2,1,2,1,3,1,1,2,1,1,2,1,2,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,167,1,290197,1,7,1,2,1,2,3,3,4,3,1,1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,97,1,290198,1,7,1,2,4,2,6,3,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,2
1988,29,111,1,290199,1,7,1,2,4,2,3,2,1,3,2,1,2,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,119,1,290200,1,7,1,2,4,2,5,2,1,3,1,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,29,47,1,290201,1,7,2,2,1,2,6,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2
1988,29,185,1,290203,1,7,1,2,1,2,6,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,91,1,290204,1,7,1,2,1,2,4,2,1,3,1,2,2,1,2,2,2,1,2,2,2,3,2,2,2,2,1,2,2,2,2
1988,29,37,1,290205,1,7,1,2,1,2,6,2,1,3,1,1,2,1,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2
1988,29,15,1,290206,1,7,1,2,1,2,3,2,3,3,2,1,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,1,2
1988,29,125,1,290207,1,7,1,2,4,2,5,2,1,3,2,1,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
1988,29,47,1,290208,1,7,2,2,4,2,6,2,1,3,2,2,2,1,2,2,1,2,2,2,2,3,1,1,1,1,2,2,1,2,2
1988,29,95,1,290209,1,7,2,1,1,2,1,2,2,3,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2
